client_id,full_name,client_tier,transaction_date,amount_usd,cumulative_inflows
121,Jessica Hill,VHNW,2024-05-07,53258.55,2236908.88
121,Jessica Hill,VHNW,2024-10-10,468818.73,2705727.61
121,Jessica Hill,VHNW,2024-12-12,986043.64,3691771.25
121,Jessica Hill,VHNW,2024-12-21,1855822.33,5547593.58
121,Jessica Hill,VHNW,2024-12-23,1506273.48,7053867.06
121,Jessica Hill,VHNW,2025-03-08,1718983.83,8772850.89
121,Jessica Hill,VHNW,2025-03-25,197518.37,8970369.26
121,Jessica Hill,VHNW,2025-07-03,1143334.39,10113703.65
121,Jessica Hill,VHNW,2025-07-11,1356462.2,11470165.85
121,Jessica Hill,VHNW,2025-07-31,862819.39,12332985.24
121,Jessica Hill,VHNW,2025-11-08,1339032.81,13672018.05
121,Jessica Hill,VHNW,2025-11-25,190432.82,13862450.87
122,Matthew Watkins,HNW,2025-08-23,109764.1,109764.1
122,Matthew Watkins,HNW,2025-08-24,285593.04,395357.14
122,Matthew Watkins,HNW,2025-08-28,321970.33,717327.47
122,Matthew Watkins,HNW,2025-10-09,135374.8,852702.27
122,Matthew Watkins,HNW,2025-10-22,266393.35,1119095.62
122,Matthew Watkins,HNW,2025-10-27,285272.92,1404368.54
122,Matthew Watkins,HNW,2025-10-31,208934.44,1613302.98
122,Matthew Watkins,HNW,2025-11-03,261403.29,1874706.27
122,Matthew Watkins,HNW,2025-12-18,285735.76,2160442.03
123,James Patel,VHNW,2025-10-04,431712.49,431712.49
123,James Patel,VHNW,2025-10-28,652225.29,1083937.78
123,James Patel,VHNW,2025-10-30,182672.06,1266609.84
123,James Patel,VHNW,2025-11-03,249478.4,1516088.24
123,James Patel,VHNW,2025-11-09,381383.06,1897471.3
123,James Patel,VHNW,2025-11-13,419610.87,2317082.17
123,James Patel,VHNW,2025-11-13,373006.83,2690089.0
123,James Patel,VHNW,2025-11-15,343606.4,3033695.4
123,James Patel,VHNW,2025-11-21,137950.22,3171645.62
123,James Patel,VHNW,2025-12-03,149051.09,3320696.71
123,James Patel,VHNW,2025-12-08,100542.68,3421239.39
123,James Patel,VHNW,2025-12-09,118982.22,3540221.61
123,James Patel,VHNW,2025-12-19,488817.31,4029038.92
123,James Patel,VHNW,2025-12-23,387659.33,4416698.25
123,James Patel,VHNW,2025-12-24,112864.54,4529562.79
123,James Patel,VHNW,2025-12-27,170916.03,4700478.82
124,Noah Barry,UHNW,2025-09-30,9328713.74,9328713.74
124,Noah Barry,UHNW,2025-10-11,3784351.81,13113065.55
124,Noah Barry,UHNW,2025-10-12,12279437.24,25392502.79
124,Noah Barry,UHNW,2025-10-18,8632641.76,34025144.55
124,Noah Barry,UHNW,2025-11-06,4275335.74,38300480.29
124,Noah Barry,UHNW,2025-11-11,9329727.14,47630207.43
124,Noah Barry,UHNW,2025-11-22,6665550.51,54295757.94
124,Noah Barry,UHNW,2025-11-23,11893365.01,66189122.95
124,Noah Barry,UHNW,2025-11-25,6642493.57,72831616.52
124,Noah Barry,UHNW,2025-12-23,11644312.91,84475929.43
125,Michael Ford,HNW,2025-09-08,192734.83,192734.83
125,Michael Ford,HNW,2025-09-18,126162.48,318897.31
126,Michael Duffy,UHNW,2025-12-14,886158.9,886158.9
126,Michael Duffy,UHNW,2025-12-14,5762238.41,6648397.31
126,Michael Duffy,UHNW,2025-12-17,7097321.96,13745719.27
126,Michael Duffy,UHNW,2025-12-19,9495198.41,23240917.68
126,Michael Duffy,UHNW,2025-12-20,8975830.79,32216748.47
126,Michael Duffy,UHNW,2025-12-20,3270621.22,35487369.69
126,Michael Duffy,UHNW,2025-12-27,5132343.06,40619712.75
126,Michael Duffy,UHNW,2025-12-31,7791412.39,48411125.14
127,Christina Ruiz DVM,HNW,2024-09-30,133352.21,133352.21
127,Christina Ruiz DVM,HNW,2025-04-11,268836.98,402189.19
127,Christina Ruiz DVM,HNW,2025-08-07,111478.77,513667.96
127,Christina Ruiz DVM,HNW,2025-08-24,68878.12,582546.08
127,Christina Ruiz DVM,HNW,2025-09-09,94859.43,677405.51
128,Vincent Jensen,HNW,2024-07-24,70496.22,70496.22
128,Vincent Jensen,HNW,2024-08-19,349073.37,419569.59
128,Vincent Jensen,HNW,2024-11-08,343007.82,762577.41
128,Vincent Jensen,HNW,2024-12-08,58570.8,821148.21
128,Vincent Jensen,HNW,2024-12-21,338505.5,1159653.71
128,Vincent Jensen,HNW,2025-06-01,270545.85,1430199.56
128,Vincent Jensen,HNW,2025-06-14,262757.51,1692957.07
129,David Robertson,HNW,2019-05-08,216195.6,216195.6
129,David Robertson,HNW,2021-08-08,292542.93,508738.53
129,David Robertson,HNW,2022-06-12,310176.42,818914.95
129,David Robertson,HNW,2023-03-25,93471.81,912386.76
129,David Robertson,HNW,2023-12-05,216355.49,1128742.25
129,David Robertson,HNW,2025-05-24,111348.66,1240090.91
130,Wendy Williams,HNW,2022-02-10,414231.92,414231.92
130,Wendy Williams,HNW,2024-09-16,60953.53,475185.45
130,Wendy Williams,HNW,2025-08-17,349252.01,824437.46
130,Wendy Williams,HNW,2025-10-17,256183.6,1080621.06
131,Andrea Rivera,HNW,2021-06-29,224499.8,224499.8
131,Andrea Rivera,HNW,2022-08-04,414526.71,639026.51
131,Andrea Rivera,HNW,2023-01-07,241930.79,880957.3
131,Andrea Rivera,HNW,2023-03-15,215872.64,1096829.94
131,Andrea Rivera,HNW,2023-06-17,445585.91,1542415.85
131,Andrea Rivera,HNW,2023-08-22,214451.23,1756867.08
131,Andrea Rivera,HNW,2023-10-11,134034.18,1890901.26
131,Andrea Rivera,HNW,2025-02-11,72678.68,1963579.94
132,Gary Ewing,UHNW,2024-06-15,6601902.76,6601902.76
132,Gary Ewing,UHNW,2024-11-15,5439911.73,12041814.49
132,Gary Ewing,UHNW,2025-07-05,500238.43,12542052.92
132,Gary Ewing,UHNW,2025-07-15,143812.62,12685865.54
132,Gary Ewing,UHNW,2025-08-30,476149.3,13162014.84
132,Gary Ewing,UHNW,2025-09-02,1987035.97,15149050.81
132,Gary Ewing,UHNW,2025-09-07,156636.62,15305687.43
132,Gary Ewing,UHNW,2025-09-22,371792.93,15677480.36
132,Gary Ewing,UHNW,2025-10-06,56708.69,15734189.05
132,Gary Ewing,UHNW,2025-11-03,207274.29,15941463.34
132,Gary Ewing,UHNW,2025-11-06,369033.31,16310496.65
132,Gary Ewing,UHNW,2025-12-01,114537.34,16425033.99
132,Gary Ewing,UHNW,2025-12-06,408789.09,16833823.08
132,Gary Ewing,UHNW,2025-12-23,267149.61,17100972.69
133,Rachel Mayo,HNW,2025-06-27,158711.65,158711.65
133,Rachel Mayo,HNW,2025-06-28,64813.0,223524.65
133,Rachel Mayo,HNW,2025-08-09,116340.35,339865.0
133,Rachel Mayo,HNW,2025-09-01,127838.18,467703.18
133,Rachel Mayo,HNW,2025-10-04,76089.98,543793.16
133,Rachel Mayo,HNW,2025-10-13,51767.46,595560.62
133,Rachel Mayo,HNW,2025-10-16,174477.65,770038.27
133,Rachel Mayo,HNW,2025-10-18,94550.98,864589.25
133,Rachel Mayo,HNW,2025-10-20,209584.14,1074173.39
133,Rachel Mayo,HNW,2025-12-03,99988.74,1174162.13
133,Rachel Mayo,HNW,2025-12-18,176124.66,1350286.79
133,Rachel Mayo,HNW,2025-12-19,172558.04,1522844.83
133,Rachel Mayo,HNW,2025-12-20,112451.71,1635296.54
133,Rachel Mayo,HNW,2025-12-21,161085.72,1796382.26
133,Rachel Mayo,HNW,2025-12-22,60690.97,1857073.23
133,Rachel Mayo,HNW,2025-12-23,121100.93,1978174.16
133,Rachel Mayo,HNW,2025-12-24,215605.71,2193779.87
133,Rachel Mayo,HNW,2025-12-30,142428.97,2336208.84
134,Mary Baker,HNW,2023-05-22,221757.04,221757.04
134,Mary Baker,HNW,2024-01-08,50794.36,272551.4
134,Mary Baker,HNW,2024-06-23,212700.9,485252.3
134,Mary Baker,HNW,2025-11-07,185115.75,670368.05
135,Paul Murray,HNW,2024-10-10,270204.94,270204.94
135,Paul Murray,HNW,2025-07-17,244475.26,514680.2
136,James Morris,HNW,2025-12-30,154050.86,154050.86
137,Kimberly Harris,VHNW,2024-11-16,76796.95,76796.95
137,Kimberly Harris,VHNW,2024-12-07,229435.94,306232.89
137,Kimberly Harris,VHNW,2024-12-10,183149.74,489382.63
137,Kimberly Harris,VHNW,2025-01-09,292168.25,781550.88
137,Kimberly Harris,VHNW,2025-03-08,324524.08,1106074.96
137,Kimberly Harris,VHNW,2025-03-08,132127.6,1238202.56
137,Kimberly Harris,VHNW,2025-03-24,247384.24,1485586.8
137,Kimberly Harris,VHNW,2025-03-30,65934.69,1551521.49
137,Kimberly Harris,VHNW,2025-04-01,87195.53,1638717.02
137,Kimberly Harris,VHNW,2025-04-13,216944.07,1855661.09
137,Kimberly Harris,VHNW,2025-04-24,103967.91,1959629.0
137,Kimberly Harris,VHNW,2025-04-30,139023.53,2098652.53
137,Kimberly Harris,VHNW,2025-05-06,308008.64,2406661.17
137,Kimberly Harris,VHNW,2025-05-07,194135.59,2600796.76
137,Kimberly Harris,VHNW,2025-06-06,51852.13,2652648.89
137,Kimberly Harris,VHNW,2025-06-19,221302.68,2873951.57
137,Kimberly Harris,VHNW,2025-06-20,50454.44,2924406.01
137,Kimberly Harris,VHNW,2025-06-22,60617.62,2985023.63
137,Kimberly Harris,VHNW,2025-07-05,166383.38,3151407.01
137,Kimberly Harris,VHNW,2025-07-15,127409.11,3278816.12
137,Kimberly Harris,VHNW,2025-07-20,54839.78,3333655.9
137,Kimberly Harris,VHNW,2025-08-03,82777.12,3416433.02
137,Kimberly Harris,VHNW,2025-08-15,125161.78,3541594.8
137,Kimberly Harris,VHNW,2025-08-26,107888.28,3649483.08
137,Kimberly Harris,VHNW,2025-09-01,173192.35,3822675.43
137,Kimberly Harris,VHNW,2025-09-27,70218.52,3892893.95
137,Kimberly Harris,VHNW,2025-09-27,116241.8,4009135.75
137,Kimberly Harris,VHNW,2025-10-09,76903.16,4086038.91
137,Kimberly Harris,VHNW,2025-10-12,215531.05,4301569.96
137,Kimberly Harris,VHNW,2025-10-13,55519.38,4357089.34
137,Kimberly Harris,VHNW,2025-10-24,201277.27,4558366.61
137,Kimberly Harris,VHNW,2025-10-25,93359.35,4651725.96
137,Kimberly Harris,VHNW,2025-11-03,54143.59,4705869.55
137,Kimberly Harris,VHNW,2025-11-08,286914.5,4992784.05
137,Kimberly Harris,VHNW,2025-11-10,55645.43,5048429.48
137,Kimberly Harris,VHNW,2025-11-13,248742.74,5297172.22
137,Kimberly Harris,VHNW,2025-11-16,190105.13,5487277.35
137,Kimberly Harris,VHNW,2025-11-29,63176.79,5550454.14
137,Kimberly Harris,VHNW,2025-12-28,57566.19,5608020.33
138,Jean Gordon,HNW,2024-06-14,99934.8,99934.8
138,Jean Gordon,HNW,2024-07-05,108257.64,208192.44
138,Jean Gordon,HNW,2024-07-26,52239.47,260431.91
138,Jean Gordon,HNW,2024-11-02,107341.03,367772.94
138,Jean Gordon,HNW,2025-01-05,103702.39,471475.33
138,Jean Gordon,HNW,2025-04-02,118889.81,590365.14
138,Jean Gordon,HNW,2025-06-04,88365.22,678730.36
138,Jean Gordon,HNW,2025-06-25,65493.05,744223.41
138,Jean Gordon,HNW,2025-08-14,91988.4,836211.81
138,Jean Gordon,HNW,2025-08-23,69055.84,905267.65
138,Jean Gordon,HNW,2025-08-26,108486.43,1013754.08
138,Jean Gordon,HNW,2025-09-14,104510.68,1118264.76
138,Jean Gordon,HNW,2025-09-22,114288.86,1232553.62
138,Jean Gordon,HNW,2025-11-01,65135.68,1297689.3
138,Jean Gordon,HNW,2025-11-24,75973.68,1373662.98
138,Jean Gordon,HNW,2025-11-25,122169.94,1495832.92
139,Rebecca Williams,HNW,2024-06-24,142745.1,142745.1
139,Rebecca Williams,HNW,2024-07-08,261755.44,404500.54
139,Rebecca Williams,HNW,2024-10-19,204012.51,608513.05
139,Rebecca Williams,HNW,2024-10-20,199770.94,808283.99
139,Rebecca Williams,HNW,2024-11-05,87866.25,896150.24
139,Rebecca Williams,HNW,2025-07-17,259016.8,1155167.04
139,Rebecca Williams,HNW,2025-08-29,254090.42,1409257.46
139,Rebecca Williams,HNW,2025-12-12,166819.39,1576076.85
140,John Howe,HNW,2025-12-31,194297.68,194297.68
140,John Howe,HNW,2025-12-31,263651.69,457949.37
140,John Howe,HNW,2025-12-31,101678.67,559628.04
140,John Howe,HNW,2025-12-31,196461.71,756089.75
140,John Howe,HNW,2025-12-31,266011.31,1022101.06
140,John Howe,HNW,2025-12-31,279294.55,1301395.61
140,John Howe,HNW,2025-12-31,117113.0,1418508.61
140,John Howe,HNW,2025-12-31,272142.72,1690651.33
140,John Howe,HNW,2025-12-31,340892.27,2031543.6
140,John Howe,HNW,2025-12-31,325638.13,2357181.73
140,John Howe,HNW,2025-12-31,410725.67,2767907.4
140,John Howe,HNW,2025-12-31,88037.21,2855944.61
140,John Howe,HNW,2025-12-31,196740.25,3052684.86
140,John Howe,HNW,2025-12-31,231095.31,3283780.17
140,John Howe,HNW,2025-12-31,455267.2,3739047.37
140,John Howe,HNW,2025-12-31,161138.12,3900185.49
140,John Howe,HNW,2025-12-31,239700.66,4139886.15
140,John Howe,HNW,2025-12-31,74183.61,4214069.76
141,Randall Phillips,HNW,2024-08-09,455383.83,455383.83
141,Randall Phillips,HNW,2024-09-01,232045.58,687429.41
141,Randall Phillips,HNW,2024-12-04,406039.83,1093469.24
141,Randall Phillips,HNW,2025-03-20,398232.59,1491701.83
141,Randall Phillips,HNW,2025-03-22,247014.0,1738715.83
141,Randall Phillips,HNW,2025-03-30,81590.5,1820306.33
141,Randall Phillips,HNW,2025-04-14,55982.83,1876289.16
141,Randall Phillips,HNW,2025-06-18,467218.8,2343507.96
141,Randall Phillips,HNW,2025-09-30,284141.57,2627649.53
141,Randall Phillips,HNW,2025-12-30,408103.67,3035753.2
142,Charles Chavez,UHNW,2024-02-23,698777.41,698777.41
142,Charles Chavez,UHNW,2024-05-15,477329.76,1176107.17
142,Charles Chavez,UHNW,2024-06-26,574612.24,1750719.41
142,Charles Chavez,UHNW,2024-09-15,2797975.32,4548694.73
142,Charles Chavez,UHNW,2024-10-26,222923.54,4771618.27
142,Charles Chavez,UHNW,2024-12-02,289642.41,5061260.68
142,Charles Chavez,UHNW,2024-12-04,518762.79,5580023.47
142,Charles Chavez,UHNW,2025-05-25,3602957.0,9182980.47
142,Charles Chavez,UHNW,2025-06-11,743096.1,9926076.57
142,Charles Chavez,UHNW,2025-07-30,325485.71,10251562.28
142,Charles Chavez,UHNW,2025-08-01,7220289.4,17471851.68
142,Charles Chavez,UHNW,2025-08-10,1317404.51,18789256.19
142,Charles Chavez,UHNW,2025-08-15,541471.81,19330728.0
142,Charles Chavez,UHNW,2025-08-28,1008107.99,20338835.99
142,Charles Chavez,UHNW,2025-09-23,7714144.36,28052980.35
142,Charles Chavez,UHNW,2025-10-07,6168252.24,34221232.59
142,Charles Chavez,UHNW,2025-10-08,458341.75,34679574.34
142,Charles Chavez,UHNW,2025-10-30,1088922.66,35768497.0
142,Charles Chavez,UHNW,2025-11-08,6149478.19,41917975.19
142,Charles Chavez,UHNW,2025-11-14,4603394.51,46521369.7
142,Charles Chavez,UHNW,2025-11-24,6299139.98,52820509.68
142,Charles Chavez,UHNW,2025-12-01,4960033.35,57780543.03
142,Charles Chavez,UHNW,2025-12-02,3097174.05,60877717.08
142,Charles Chavez,UHNW,2025-12-12,8559456.51,69437173.59
142,Charles Chavez,UHNW,2025-12-18,4069277.64,73506451.23
142,Charles Chavez,UHNW,2025-12-20,846963.15,74353414.38
142,Charles Chavez,UHNW,2025-12-22,2607005.8,76960420.18
142,Charles Chavez,UHNW,2025-12-27,1497236.94,78457657.12
142,Charles Chavez,UHNW,2025-12-28,1012421.88,79470079.0
143,David Melton,HNW,2025-10-20,410921.95,410921.95
143,David Melton,HNW,2025-11-21,272836.03,683757.98
143,David Melton,HNW,2025-11-21,359839.64,1043597.62
143,David Melton,HNW,2025-11-26,226106.76,1269704.38
143,David Melton,HNW,2025-12-21,288921.61,1558625.99
143,David Melton,HNW,2025-12-27,54196.04,1612822.03
143,David Melton,HNW,2025-12-28,315443.62,1928265.65
144,Craig Matthews,VHNW,2025-03-19,411284.24,411284.24
144,Craig Matthews,VHNW,2025-04-05,844186.91,1255471.15
144,Craig Matthews,VHNW,2025-04-20,425266.62,1680737.77
144,Craig Matthews,VHNW,2025-04-24,954799.39,2635537.16
144,Craig Matthews,VHNW,2025-05-30,1387183.62,4022720.78
144,Craig Matthews,VHNW,2025-06-03,1050720.56,5073441.34
144,Craig Matthews,VHNW,2025-06-08,751620.68,5825062.02
144,Craig Matthews,VHNW,2025-06-16,1177252.03,7002314.05
144,Craig Matthews,VHNW,2025-08-24,1157247.88,8159561.93
144,Craig Matthews,VHNW,2025-08-30,911370.45,9070932.38
144,Craig Matthews,VHNW,2025-09-20,954022.4,10024954.78
144,Craig Matthews,VHNW,2025-10-31,85985.79,10110940.57
144,Craig Matthews,VHNW,2025-11-08,1213462.74,11324403.31
144,Craig Matthews,VHNW,2025-12-07,627788.12,11952191.43
145,Michael Hernandez,HNW,2024-09-06,221202.39,221202.39
145,Michael Hernandez,HNW,2025-05-14,143615.1,364817.49
145,Michael Hernandez,HNW,2025-07-30,159206.59,524024.08
145,Michael Hernandez,HNW,2025-11-18,159177.58,683201.66
146,Marissa Butler,HNW,2023-11-15,71491.72,71491.72
146,Marissa Butler,HNW,2025-05-29,104697.91,176189.63
146,Marissa Butler,HNW,2025-07-13,77796.64,253986.27
146,Marissa Butler,HNW,2025-11-13,159574.65,413560.92
147,Angela Hutchinson,HNW,2025-04-06,358317.81,358317.81
147,Angela Hutchinson,HNW,2025-04-21,87730.59,446048.4
147,Angela Hutchinson,HNW,2025-06-19,401789.59,847837.99
147,Angela Hutchinson,HNW,2025-07-19,279249.94,1127087.93
147,Angela Hutchinson,HNW,2025-07-22,55275.42,1182363.35
147,Angela Hutchinson,HNW,2025-07-26,402532.03,1584895.38
147,Angela Hutchinson,HNW,2025-08-04,395905.67,1980801.05
147,Angela Hutchinson,HNW,2025-10-18,327780.09,2308581.14
147,Angela Hutchinson,HNW,2025-11-11,51442.51,2360023.65
147,Angela Hutchinson,HNW,2025-11-26,86451.91,2446475.56
148,Brandon Proctor,HNW,2023-07-16,143719.69,143719.69
148,Brandon Proctor,HNW,2023-10-30,60781.4,204501.09
148,Brandon Proctor,HNW,2023-12-08,167890.25,372391.34
148,Brandon Proctor,HNW,2024-05-08,85191.95,457583.29
148,Brandon Proctor,HNW,2024-05-31,81343.08,538926.37
148,Brandon Proctor,HNW,2024-08-21,168585.39,707511.76
148,Brandon Proctor,HNW,2024-08-26,163027.66,870539.42
148,Brandon Proctor,HNW,2024-10-10,129381.94,999921.36
148,Brandon Proctor,HNW,2024-12-17,57852.84,1057774.2
148,Brandon Proctor,HNW,2025-02-04,166204.66,1223978.86
148,Brandon Proctor,HNW,2025-02-09,156381.33,1380360.19
148,Brandon Proctor,HNW,2025-04-17,148387.31,1528747.5
148,Brandon Proctor,HNW,2025-07-02,152952.07,1681699.57
148,Brandon Proctor,HNW,2025-08-18,66145.88,1747845.45
148,Brandon Proctor,HNW,2025-09-27,101615.21,1849460.66
149,Erin Kelley,VHNW,2024-08-10,87442.86,87442.86
149,Erin Kelley,VHNW,2024-09-14,285711.31,373154.17
149,Erin Kelley,VHNW,2024-10-11,117883.09,491037.26
149,Erin Kelley,VHNW,2024-10-19,70740.01,561777.27
149,Erin Kelley,VHNW,2024-11-18,447254.7,1009031.97
149,Erin Kelley,VHNW,2024-11-24,736084.59,1745116.56
149,Erin Kelley,VHNW,2024-11-30,129915.94,1875032.5
149,Erin Kelley,VHNW,2024-12-02,1402373.18,3277405.68
149,Erin Kelley,VHNW,2024-12-06,147092.47,3424498.15
149,Erin Kelley,VHNW,2025-01-03,151067.45,3575565.6
149,Erin Kelley,VHNW,2025-02-10,419940.09,3995505.69
149,Erin Kelley,VHNW,2025-02-10,143998.41,4139504.1
149,Erin Kelley,VHNW,2025-03-18,476441.82,4615945.92
149,Erin Kelley,VHNW,2025-04-01,1050269.73,5666215.65
149,Erin Kelley,VHNW,2025-04-12,53970.47,5720186.12
149,Erin Kelley,VHNW,2025-04-18,124326.56,5844512.68
149,Erin Kelley,VHNW,2025-05-03,695519.33,6540032.01
149,Erin Kelley,VHNW,2025-05-12,59402.65,6599434.66
149,Erin Kelley,VHNW,2025-05-20,101422.13,6700856.79
149,Erin Kelley,VHNW,2025-05-24,192637.24,6893494.03
149,Erin Kelley,VHNW,2025-06-04,126866.25,7020360.28
149,Erin Kelley,VHNW,2025-06-13,53507.73,7073868.01
149,Erin Kelley,VHNW,2025-08-11,148993.82,7222861.83
149,Erin Kelley,VHNW,2025-08-24,1037075.37,8259937.2
149,Erin Kelley,VHNW,2025-11-10,141028.81,8400966.01
149,Erin Kelley,VHNW,2025-12-03,250134.59,8651100.6
149,Erin Kelley,VHNW,2025-12-12,1239313.71,9890414.31
149,Erin Kelley,VHNW,2025-12-19,126705.38,10017119.69
150,Joanne Huffman,HNW,2024-10-13,69133.56,69133.56
150,Joanne Huffman,HNW,2025-01-04,96776.78,165910.34
150,Joanne Huffman,HNW,2025-01-10,168751.46,334661.8
150,Joanne Huffman,HNW,2025-02-19,175165.73,509827.53
150,Joanne Huffman,HNW,2025-03-03,68409.16,578236.69
150,Joanne Huffman,HNW,2025-03-26,207827.55,786064.24
150,Joanne Huffman,HNW,2025-04-02,59076.88,845141.12
150,Joanne Huffman,HNW,2025-04-15,179228.5,1024369.62
150,Joanne Huffman,HNW,2025-05-14,70440.87,1094810.49
150,Joanne Huffman,HNW,2025-05-19,116047.42,1210857.91
150,Joanne Huffman,HNW,2025-06-20,185184.39,1396042.3
150,Joanne Huffman,HNW,2025-06-27,55033.45,1451075.75
150,Joanne Huffman,HNW,2025-08-17,52878.96,1503954.71
150,Joanne Huffman,HNW,2025-09-08,172566.07,1676520.78
150,Joanne Huffman,HNW,2025-12-08,169868.17,1846388.95
150,Joanne Huffman,HNW,2025-12-17,164947.41,2011336.36
150,Joanne Huffman,HNW,2025-12-19,106719.17,2118055.53
151,Mark Morrison MD,HNW,2025-07-11,283435.96,283435.96
151,Mark Morrison MD,HNW,2025-12-02,126527.18,409963.14
152,Jose Johnson,HNW,2023-03-08,223984.39,223984.39
152,Jose Johnson,HNW,2023-04-26,254979.87,478964.26
152,Jose Johnson,HNW,2023-05-17,146368.28,625332.54
152,Jose Johnson,HNW,2023-10-10,382470.78,1007803.32
152,Jose Johnson,HNW,2024-01-13,134993.96,1142797.28
152,Jose Johnson,HNW,2024-02-24,182207.04,1325004.32
152,Jose Johnson,HNW,2024-03-01,309117.59,1634121.91
152,Jose Johnson,HNW,2024-04-20,365482.18,1999604.09
152,Jose Johnson,HNW,2024-05-15,309694.25,2309298.34
152,Jose Johnson,HNW,2024-07-20,112726.35,2422024.69
152,Jose Johnson,HNW,2024-10-15,358152.87,2780177.56
152,Jose Johnson,HNW,2024-10-23,315788.78,3095966.34
152,Jose Johnson,HNW,2025-03-11,125421.41,3221387.75
152,Jose Johnson,HNW,2025-10-26,294309.07,3515696.82
153,Jonathan Henderson,VHNW,2025-12-24,367680.06,367680.06
153,Jonathan Henderson,VHNW,2025-12-24,1178709.17,1546389.23
153,Jonathan Henderson,VHNW,2025-12-25,84426.22,1630815.45
153,Jonathan Henderson,VHNW,2025-12-26,603285.69,2234101.14
153,Jonathan Henderson,VHNW,2025-12-26,979488.11,3213589.25
153,Jonathan Henderson,VHNW,2025-12-26,279128.03,3492717.28
153,Jonathan Henderson,VHNW,2025-12-27,132615.22,3625332.5
153,Jonathan Henderson,VHNW,2025-12-30,1157552.97,4782885.47
153,Jonathan Henderson,VHNW,2025-12-30,355441.65,5138327.12
153,Jonathan Henderson,VHNW,2025-12-31,998701.45,6137028.57
154,Shelly Wells,HNW,2025-10-22,153080.86,153080.86
154,Shelly Wells,HNW,2025-11-01,264369.56,417450.42
154,Shelly Wells,HNW,2025-11-24,74847.55,492297.97
155,Jason Reid,HNW,2025-12-02,83766.18,83766.18
155,Jason Reid,HNW,2025-12-04,154307.48,238073.66
155,Jason Reid,HNW,2025-12-31,106367.71,344441.37
156,Ryan Hughes,UHNW,2024-03-02,2647381.13,2647381.13
156,Ryan Hughes,UHNW,2024-03-03,7106066.85,9753447.98
156,Ryan Hughes,UHNW,2024-03-15,5626155.53,15379603.51
156,Ryan Hughes,UHNW,2024-06-11,2476293.03,17855896.54
156,Ryan Hughes,UHNW,2024-09-25,6522678.59,24378575.13
156,Ryan Hughes,UHNW,2024-11-24,11944096.12,36322671.25
156,Ryan Hughes,UHNW,2025-02-12,6657756.24,42980427.49
156,Ryan Hughes,UHNW,2025-03-08,3356532.69,46336960.18
156,Ryan Hughes,UHNW,2025-04-03,16776763.54,63113723.72
156,Ryan Hughes,UHNW,2025-06-26,6530986.91,69644710.63
156,Ryan Hughes,UHNW,2025-10-18,11280102.97,80924813.6
156,Ryan Hughes,UHNW,2025-11-13,7563536.76,88488350.36
157,Elijah Bell,HNW,2023-07-03,366517.14,366517.14
157,Elijah Bell,HNW,2023-11-22,328409.33,694926.47
157,Elijah Bell,HNW,2024-02-09,359446.6,1054373.07
157,Elijah Bell,HNW,2024-04-10,431677.99,1486051.06
157,Elijah Bell,HNW,2024-07-21,324430.85,1810481.91
157,Elijah Bell,HNW,2024-09-18,286320.85,2096802.76
157,Elijah Bell,HNW,2024-12-07,144811.77,2241614.53
157,Elijah Bell,HNW,2025-02-18,164959.22,2406573.75
157,Elijah Bell,HNW,2025-07-03,323095.24,2729668.99
157,Elijah Bell,HNW,2025-08-08,379843.83,3109512.82
157,Elijah Bell,HNW,2025-12-13,261836.76,3371349.58
158,Christopher White,UHNW,2024-05-25,3386892.56,3386892.56
158,Christopher White,UHNW,2024-08-02,6019005.32,9405897.88
158,Christopher White,UHNW,2024-08-20,1417742.2,10823640.08
158,Christopher White,UHNW,2024-09-12,3296261.01,14119901.09
158,Christopher White,UHNW,2024-12-05,5578211.93,19698113.02
158,Christopher White,UHNW,2024-12-13,6624045.3,26322158.32
158,Christopher White,UHNW,2025-01-21,4722760.94,31044919.26
158,Christopher White,UHNW,2025-02-18,3306458.89,34351378.15
158,Christopher White,UHNW,2025-02-19,2048324.39,36399702.54
158,Christopher White,UHNW,2025-04-08,3825482.6,40225185.14
158,Christopher White,UHNW,2025-05-22,1929900.99,42155086.13
158,Christopher White,UHNW,2025-05-22,1418971.47,43574057.6
158,Christopher White,UHNW,2025-09-07,5072649.13,48646706.73
158,Christopher White,UHNW,2025-10-15,934658.36,49581365.09
158,Christopher White,UHNW,2025-11-24,2784204.92,52365570.01
159,Elizabeth Murray,VHNW,2025-12-30,171373.14,171373.14
159,Elizabeth Murray,VHNW,2025-12-30,59606.98,230980.12
159,Elizabeth Murray,VHNW,2025-12-30,137319.45,368299.57
159,Elizabeth Murray,VHNW,2025-12-30,55955.13,424254.7
159,Elizabeth Murray,VHNW,2025-12-30,82636.32,506891.02
159,Elizabeth Murray,VHNW,2025-12-30,50006.77,556897.79
159,Elizabeth Murray,VHNW,2025-12-30,128602.14,685499.93
159,Elizabeth Murray,VHNW,2025-12-30,152693.52,838193.45
159,Elizabeth Murray,VHNW,2025-12-30,759376.54,1597569.99
159,Elizabeth Murray,VHNW,2025-12-30,516382.66,2113952.65
159,Elizabeth Murray,VHNW,2025-12-30,1021104.61,3135057.26
159,Elizabeth Murray,VHNW,2025-12-30,102583.8,3237641.06
159,Elizabeth Murray,VHNW,2025-12-31,104203.12,3341844.18
159,Elizabeth Murray,VHNW,2025-12-31,72474.89,3414319.07
